title,authors,year,venue,url,source,abstract,already_read
Open-source Firmware: Step into the world behind the kernel.,J Frazelle,2019,Queue,https://dl.acm.org/doi/abs/10.1145/3344777.3349301,Google Scholar,"If you are an enterprise with your own cloud, your threat model would prevent you from  using any firmware that might contain vulnerabilities or backdoors that would threaten your",False
A novel graph-based mechanism for identifying traffic vulnerabilities in smart home IoT,Y Jia; Y Xiao; J Yu; X Cheng; Z Liang,2018,IEEE INFOCOM 2018 …,https://ieeexplore.ieee.org/abstract/document/8486369/,Google Scholar,This study is novel as our approach takes only the collected traffic files as inputs without  requiring the knowledge of the device firmware while being able to identify new vulnerabilities.,False
Demystifying IoT security: An exhaustive survey on IoT vulnerabilities and a first empirical look on Internet-scale IoT exploitations,N Neshenko; E Bou-Harb; J Crichigno,2019,… Surveys & Tutorials,https://ieeexplore.ieee.org/abstract/document/8688434/,Google Scholar,[84] demonstrated how learning of high-level features of a control flow graph could improve  the performance of firmware vulnerability search methods. The proposed approach employs,False
SVM-based instruction set identification for grid device firmware,Y Ma; L Han; H Ying; S Yang,2019,2019 IEEE 8th Joint …,https://ieeexplore.ieee.org/abstract/document/8785564/,Google Scholar,"severe challenges to the information security of smart grids. The security vulnerabilities in  the firmware code of the smart device have the characteristics of high detection difficulty, high",False
Introduction to Firmware,J Yao; V Zimmer; J Yao; V Zimmer,2020,… Firmware: Armoring the Foundation of …,https://link.springer.com/chapter/10.1007/978-1-4842-6106-4_1,Google Scholar,", firmware may have a class of security issues about which we are to be concerned that are  not seen in HLOSs. These security  will discuss the proactive firmware security development.",False
Cyber security threats to IoT applications and service domains,S Tweneboah-Koduah; KE Skouby,2017,Wireless Personal …,https://link.springer.com/article/10.1007/s11277-017-4434-6,Google Scholar,"vulnerabilities presents a source of concern not only to the vendors, but also to the consumer.  These security  From the perspectives of firmware, hardware and software infrastructure",False
EMBEDDED FIRMWARE STRATEGIES FOR ENHANCED WIRELESS COMMUNICATION CHIPSETS,S Gangarapu; SSR Chilukoori; CK Kadiyala,NA,NA,https://www.researchgate.net/profile/Sadha-Shiva-Reddy-Chilukoori/publication/381452316_Embedded_Firmware_Strategies_for_Enhanced_Wireless_Communication_Chipsets/links/666db55fde777205a32fdc3f/Embedded-Firmware-Strategies-for-Enhanced-Wireless-Communication-Chipsets.pdf,Google Scholar,Association (ESSA) found that 75% of the respondents considered firmware security a top   boot implementation in firmware effectively prevented firmware tampering attacks and ensured,False
Firmware Resiliency: Protection,J Yao; V Zimmer; J Yao; V Zimmer,2020,… Firmware: Armoring the Foundation of …,https://link.springer.com/chapter/10.1007/978-1-4842-6106-4_3,Google Scholar,"The rollback attack entails an update to an earlier firmware image which contains a known  security issue. To mitigate a rollback attack, the system needs to maintain a firmware security",False
"KM3NeT front-end and readout electronics system: hardware, firmware, and software",S Aiello; F Ameli; M Andre,2019,Journal of …,https://www.spiedigitallibrary.org/journals/Journal-of-Astronomical-Telescopes-Instruments-and-Systems/volume-5/issue-4/046001/KM3NeT-front-end-and-readout-electronics-system--hardware-firmware/10.1117/1.JATIS.5.4.046001.short,Google Scholar,The KM3NeT research infrastructure being built at the bottom of the Mediterranean Sea will  host water-Cherenkov telescopes for the detection of cosmic neutrinos. The neutrino,False
Evaluation of tree based machine learning classifiers for android malware detection,MS Rana; SSMM Rahman; AH Sung,2018,"… 2018, Bristol, UK, September 5-7 …",https://link.springer.com/chapter/10.1007/978-3-319-98446-9_35,Google Scholar,for Android in recent years; and Android has developed and implemented numerous security  controls  Firmware-based attacks: Attackers modify or change the devices’ firmware through,False
Docker container security via heuristics-based multilateral security-conceptual and pragmatic study,AR Manu; JK Patel; S Akhtar,2016,"… on Circuit, Power …",https://ieeexplore.ieee.org/abstract/document/7530217/,Google Scholar,"for container security and controls for docker resource isolation which include firmware,   systems using compartmental security and Chinese model based security implementation.",False
Data Security and Privacy in the IoT.,E Bertino,2016,EDBT,https://www.cs.purdue.edu/homes/bertino/paper-a.pdf0.pdf,Google Scholar,"firmware updates, may become difficult if at all possible in an IoT environment and may  actually open the door to additional attacks [5], [4]. Communication protection and defense tech-",False
Analyzing Thousands of Firmware Images and a Few Physical Devices: What's Next?,A Francillon,2016,Proceedings of the 6th International Workshop on …,https://dl.acm.org/doi/abs/10.1145/2995289.2995296,Google Scholar,of security problems that have been found with a large scale automated static analysis (within  the firmware.re  about it) and resistant to attacks (so that devices will resist to basic attacks).,False
Challenges in designing exploit mitigations for deeply embedded systems,A Abbasi; J Wetzels; T Holz,2019,… Symposium on Security …,https://ieeexplore.ieee.org/abstract/document/8806725/,Google Scholar,"We assume that the attacker attempts to exploit a vulnerability over a networking protocol (  specific firmware image of the target device, but she may have access to the firmware image of",False
Design and Implementation of Attack Detection System Based on UEFI Firmware,Y Zhou; Y Liu; G Wang; L Sun,2017,Extraction and Analysis of Location …,https://pdf.hanspub.org/csa20170400000_50742419.pdf,Google Scholar,"With the continuous development of network attack technology, attack against the firmware  has  and security threat of UEFI BIOS in detail, explaining the importance of firmware security.",False
Potential Privacy Ramifications of Modern Vehicle Software and Firmware,P Simon; S Graham,2017,… Conference on Cyber Warfare and Security …,https://books.google.com/books?hl=en&lr=&id=uFA8DwAAQBAJ&oi=fnd&pg=PA452&dq=firmware+AND+vulnerabilities+OR+detection+OR+attacks+OR+exploit+OR+vulnerability+OR+security+OR+risks+after:2016+before:2020&ots=YUrZoE_u4z&sig=DTtOSyOOhe3h13W2tUZcdvMLO14,Google Scholar,"the software and firmware, and what rights do the vehicle owners actually have over the  software and firmware in their vehicle. Worse yet, since the software and firmware can control a",False
Towards Automated Firmware Analysis in the IoT Era,DJT Grant Hernandez; F Fowze; T Yavuz; K Butler,2019,NA,https://ieeexplore.ieee.org/ielaam/8013/8821441/8787829-aam.pdf,Google Scholar,"This firmware can contain malicious code or vulnerabilities,  in analyzing IoT device firmware  for security, offering some of  the state of IoT device firmware analysis and ultimately, safer",False
Security of controlled manufacturing systems in the connected factory: the case of industrial robots,M Pogliani; D Quarta; M Polino; M Vittone,2019,Journal of Computer …,https://link.springer.com/article/10.1007/s11416-019-00329-8,Google Scholar,"we performed a security analysis of an industrial robot, mainly looking at the exploitation of  the network attack surface through vulnerabilities in the robot controller’s firmware. Here, we",False
Security Application using multiprocessors firmware architecture,AL SRIRAM; SS SUBRAMANIAN,NA,NA,https://www.ijaist.com/wp-content/uploads/2018/08/SecurityApplicationusingmultiprocessorsfirmwarearchitecture.pdf,Google Scholar,Modern day defence electronic systems running complex software applications require very  huge processing power. These algorithms consume large quantity of data acquired from,False
Edge computing security: State of the art and challenges,Y Xiao; Y Jia; C Liu; X Cheng; J Yu,2019,Proceedings of the …,https://ieeexplore.ieee.org/abstract/document/8741060/,Google Scholar,"threat comes from firmware modification attacks. Currently,  mechanisms to mitigate firmware  modification attacks. Inspired by  against malicious firmware modification attacks remains",False
A blockchain-based authentication and security mechanism for IoT,D Li; W Peng; W Deng; F Gai,2018,2018 27th International …,https://ieeexplore.ieee.org/abstract/document/8487449/,Google Scholar,"Even worse, the critical data of authenticated devices can be tampered by inner attacks   We also design a data protection mechanism by hashing significant data (ie firmware) into",False
Twenty-year-old Vulnerabilities are Back: Firmware Security in the Era of Smart Devices,A Continella,NA,NA,https://research.utwente.nl/files/463401962/DIMVA-24-keynote-firmware-security.pdf,Google Scholar,"- Firmware requires re-thinking automated security analysis methodologies - Significant  advances in firmware analysis. Yet, we often lack generalizability - Vulnerability discovery",False
Approach to assessment of firmware security under fuzzy input data,AN Iuganson; DA Zakoldaev,2020,Vestnik of Astrakhan State Technical …,https://www.mathnet.ru/eng/vagtu615,Google Scholar,The functional requirements for security of the firmware are given. A new approach is  proposed for assessing the firmware security. The subject of research is a firmware,False
Iot sentinel: Automated device-type identification for security enforcement in iot,M Miettinen; S Marchal; I Hafeez,2017,2017 IEEE 37th …,https://ieeexplore.ieee.org/abstract/document/7980167/,Google Scholar,suffer from flawed security designs and implementations. They also tend to lack mechanisms  for firmware updates or patches that can help eliminate security vulnerabilities. Securing,False
A smart contract grammar to protect IoT firmware updates using hyperledger fabric,X He; R Gamble; M Papa,2019,2019 IEEE 10th Annual Information …,https://ieeexplore.ieee.org/abstract/document/8936223/,Google Scholar,"Firmware is non-volatile piece of software that resides on the hardware to provide  Firmware  updates are frequently pushed by device manufacturers to address security vulnerabilities,",False
Side-channel based intrusion detection for industrial control systems,P Van Aubel; K Papagiannopoulos,2017,… Infrastructures Security,https://link.springer.com/chapter/10.1007/978-3-319-99843-5_19,Google Scholar,"software in existing firmware images. The exact functionality of the original firmware does not   However, it does require changing the original manufacturer-provided firmware image, and",False
Exploring the security vulnerabilities of LoRa,E Aras; GS Ramachandran,2017,2017 3rd IEEE …,https://ieeexplore.ieee.org/abstract/document/7985777/,Google Scholar,"vulnerabilities against security attacks. In this paper, we investigate potential security  vulnerabilities in  Additionally, since the security keys are implemented in the firmware of",False
Watching and safeguarding your 3D printer: Online process monitoring against cyber-physical attacks,Y Gao; B Li; W Wang; W Xu; C Zhou; Z Jin,2018,Proceedings of the ACM on …,https://dl.acm.org/doi/abs/10.1145/3264918,Google Scholar,"This section mainly discusses the performance of detecting the firmware attacks on four  To  simulate the infill path attacks, we attack the motion control part of firmware in the 3D printer to",False
"Hey, My Malware Knows Physics! Attacking PLCs with Physical Model Aware Rootkit.",L Garcia; F Brasser; MH Cintuglu; AR Sadeghi,2017,NDSS,https://www.researchgate.net/profile/Mehmet-Cintuglu/publication/316913173_Hey_My_Malware_Knows_Physics_Attacking_PLCs_with_Physical_Model_Aware_Rootkit/links/5931999faca272fc55ff2bd7/Hey-My-Malware-Knows-Physics-Attacking-PLCs-with-Physical-Model-Aware-Rootkit.pdf,Google Scholar,9We will elaborate on our findings on firmware update security in Section V. 10Joint Test  Action Group (JTAG) is an IEEE standard for testing and debugging integrated circuits.,False
Security attacks in internet of things: A review,V Mohindru; A Garg,2020,The International Conference on Recent Innovations …,https://link.springer.com/chapter/10.1007/978-981-15-8297-4_54,Google Scholar,Insecure software/firmware—It consists of vulnerabilities caused by insecure software or  firmware. The proper testing of code  Updating software/firmware should be done securely.,False
"A compact detection module based on SiPMs, readout ASIC and DAQ: hardware and firmware development",M Colugnat,2018,NA,https://www.politesi.polimi.it/handle/10589/144683,Google Scholar,"), consists in the design of a detection module for gamma ray  The fourth chapter focuses on  the VHDL firmware structure  Il quarto capitolo si focalizza sulla struttura del firmware VHDL",False
Runtime firmware product lines using TPM2. 0,A Fuchs; C Krauß; J Repp,2017,ICT Systems Security and Privacy Protection …,https://link.springer.com/chapter/10.1007/978-3-319-58469-0_17,Google Scholar,"product lines enable the generation of unified firmware images, ie, a single firmware with   an approach for secure runtime firmware product lines. Unified firmware images can be",False
Using 3D printers as weapons,M Yampolskiy; A Skjellum; M Kretzschmar,2016,International Journal of …,https://www.sciencedirect.com/science/article/pii/S1874548215300330,Google Scholar,"Firmware: Cyber security compromises over the decades reveal that software, hardware and  firmware  persuade legitimate users to install malicious software or firmware. Buffer overflow",False
IoT goes nuclear: Creating a ZigBee chain reaction,E Ronen; A Shamir; AO Weingarten,2017,… on Security and …,https://ieeexplore.ieee.org/abstract/document/7958578/,Google Scholar,"O’Flynn [9] reverse engineered some of the Philips Hue security design choices, where  he raised the possibility of a lightbulb worm, but did not bypass either the firmware security",False
Understanding the security of discrete GPUs,Z Zhu; S Kim; Y Rozhanski; Y Hu; E Witchel,2017,Proceedings of the …,https://dl.acm.org/doi/abs/10.1145/3038228.3038233,Google Scholar,"There are several firmware-based attacks that target diverse devices [1, 3,  attacks embed  malicious code into the firmware to circumvent the platform’s security while evading detection.",True
Practical runtime attestation for tiny IoT devices,S Hristozov; J Heyszl; S Wagner,2018,… IoT Security and …,https://www.ndss-symposium.org/wp-content/uploads/2018/07/diss2018_11_Hristozov_paper.pdf,Google Scholar,"Our method provides detection of runtime compromise of the device firmware. This is a feature  that other attestation techniques, where the attestation evidence is generated at boot time",False
HP ProtectTools Firmware security features in HP Compaq business notebooks,TPME DriveLock; HPD Sanitizer,NA,NA,https://h20331.www2.hp.com/Hpsub/downloads/HP_ProtectTools_Embedded_Security.pdf,Google Scholar,"each of these points of vulnerability, security has to also be built into not only the operating  system, but also the hardware and firmware. This is often referred to as embedded security.",False
Managing IoT cyber-security using programmable telemetry and machine learning,A Sivanathan; HH Gharakheili,2020,IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/8981946/,Google Scholar,"network behavioral changes due to firmware upgrade or cyber-attacks. Also, we quantify the   network operators to better manage cyber-security risks of their IoT infrastructure. The rest of",False
Hybrid blockchain-based secure firmware distribution system,M Son; H Kim,2019,Journal of Internet Computing and Services,https://koreascience.kr/article/JAKO201932365651024.page,Google Scholar,"existing security solutions. Therefore, a new automatic firmware distribution solution is  needed to solve this problem. To solve this problem, we propose a new automatic firmware",False
A security analysis on standard IoT protocols,S Zamfir; T Balan; I Iliescu,2016,… international conference on …,https://ieeexplore.ieee.org/abstract/document/7754665/,Google Scholar,"Furthermore, devices could be tampered physically and the firmware security could be  ], a  new security paradigm in IoT that involves real time intrusion detection based on the abnormal",False
Cross-domain security of cyber-physical systems,SR Chhetri; J Wan,2017,2017 22nd Asia and South …,https://ieeexplore.ieee.org/abstract/document/7858320/,Google Scholar,"cyber attack detection methodology, where we show how cyber attack affecting the firmware  of the  The attack detection methodology is shown in Figure 4. There are two stages in the",False
Scalable attack graph generation,K Cook; T Shaw; P Hawrylak; J Hale,2016,… Cyber and Information Security …,https://dl.acm.org/doi/abs/10.1145/2897795.2897821,Google Scholar,"Alternatively, an attacker could exploit a printer firmware rollback vulnerability, allowing a  firmware attack on the printer to be executed. In this way, multiple paths can be taken to",False
Towards mapping the security challenges of the Internet of Things (IoT) supply chain,T Omitola; G Wills,2018,Procedia Computer Science,https://www.sciencedirect.com/science/article/pii/S1877050918312547,Google Scholar,"The opportunities for security vulnerabilities abound. In this paper, we describe the security   Software and firmware are the programmable components of a computing environment.",False
A Design Methodology to Realize Firmware Based Multimedia Security,M Redford,NA,NA,https://www.academia.edu/download/32845801/PaperV1.pdf,Google Scholar,The paper investigated technologies that could apply in improving digital content security.  There are various applications addressing digital content piracy most software techniques.,False
"Dynaban, an open-source alternative firmware for dynamixel servo-motors",R Fabre; Q Rouxel; G Passault; S N'Guyen,2017,RoboCup 2016: Robot …,https://link.springer.com/chapter/10.1007/978-3-319-68792-6_14,Google Scholar,firmware for the Dynamixel MX-64 servo-motor. We discuss software features to fully exploit   model of the motor are embedded into the firmware. The parameters of the model are found,False
Cyberphysical security for the masses: A survey of the internet protocol suite for internet of things security,H Tschofenig; E Baccelli,2019,IEEE Security & Privacy,https://ieeexplore.ieee.org/abstract/document/8764344/,Google Scholar,The initial starting point was to outline the architecture and the metadata describing a firmware  image along with its security mechanism.The metadata contained in a data structure are,False
Vulseeker: A semantic learning based vulnerability seeker for cross-platform binary,J Gao; X Yang; Y Fu; Y Jiang; J Sun,2018,Proceedings of the 33rd ACM/IEEE …,https://dl.acm.org/doi/abs/10.1145/3238147.3240480,Google Scholar,"of the MIPS32 version vulnerability, we sort the functions in all firmware images in descending  order of similarity scores. Table 2 shows the effectiveness of vulnerability search on the top",False
Securing sensor to cloud ecosystem using internet of things (iot) security framework,AFA Rahman; M Daud; MZ Mohamad,2016,… on Internet of things and Cloud …,https://dl.acm.org/doi/abs/10.1145/2896387.2906198,Google Scholar,security embedded in each layer of its ecosystem. This paper will discussed the security  threats to IoT and then proposed an IoT Security  /Firmware should be embedded with security,False
Botnets and internet of things security,E Bertino; N Islam,2017,Computer,https://ieeexplore.ieee.org/abstract/document/7842850/,Google Scholar,"security, and application security to fit the IoT ecosystem. For example, techniques and tools  are needed to analyze firmware  -critical applications would perform firmware analysis, but",False
Towards creating a defense mechanism of IP camera: Recognizing potential risks through firmware backdooring,YR Douha; S Yonamine; Y Taenaka,2019,IEICE Technical Report; …,https://ken.ieice.org/ken/paper/2019111591ro/eng/,Google Scholar,", hackers thrill to exploit them. This paper  firmware backdooring, describe the potential  risks, and propose some technical solutions along with best practices for consumers' security",False
"See no evil, hear no evil, feel no evil, print no evil? malicious fill patterns detection in additive manufacturing",C Bayens; T Le; L Garcia; R Beyah,2017,26th USENIX Security …,https://www.usenix.org/conference/usenixsecurity17/technical-sessions/presentation/bayens,Google Scholar,"In this paper, we develop a scheme of verification and intrusion detection that is independent  of the printer firmware and controller PC. The scheme incorporates analyses of the acoustic",False
An Automated Analysis Method for Large-Scale Embedded Device Firmware,W Meng-tao; LIU Zhong-jin; C Qing; C Yu,2017,Journal of Beijing …,https://journal.bupt.edu.cn/EN/Y2017/V40/Is1/98,Google Scholar,"automated firmware analysis. To solve this problem, a firmware decoding status detection   The dataset contained 6 160 firmware samples and 1 823 disassembled binary files that",False
IDOLS WITH FEET OF CLAY: ON THE SECURITY OF BOOTLOADERS AND FIRMWARE UPDATERS FOR THE IOT,GDR ONDE; GT CEM; C ElectroMagnétique,NA,NA,https://pdfs.semanticscholar.org/e97a/f2cfec9b8740a2f3fff872474c930c767e6f.pdf,Google Scholar,"• Lots of communication and sensing capabilities • Known to be unsecured; lots of  potential security vulnerabilities, certification is still an open topic and available schemes (eg",False
A Comprehensive Analysis of Wi-Fi Routers Firmware Vulnerabilities: From Re-Hosting to Invasion,O Freitas; FTR Corrêa; G Dal Toso,NA,Available at SSRN …,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4836002,Google Scholar,"This paper presents a scalable methodology for vulnerability analysis in IoT devices. This   quantify risks.Moreover, it evaluates known vulnerabilities in kernels and binaries of firmware",False
Designing PC Firmware Protection for the Quantum Era,T Charles,NA,NA,https://www.bromium.com/designing-pc-firmware-protection-for-the-quantum-era/,Google Scholar,"quantum computer attacks, we recently announced a new generation of Business PCs with  quantum-resistant protection for firmware [1]. Our 5th generation Endpoint Security Controller",False
Hardware-Assisted Detection of Firmware Attacks in Inverter-Based Cyberphysical Microgrids,A Peedikayil Kuruvila; I Zografopoulos; K Basu,2020,arXiv e …,https://ui.adsabs.harvard.edu/abs/2020arXiv200907691P/abstract,Google Scholar,controller and setpoint modification attacks on a simulated MG  -for-security (DfS) primitives  to detect malicious firmware  inverter's firmware code. Our experiments illustrate that the,False
Determining image base of ARM firmware based on matching string addresses,RJ Zhu; BF Zhang; JJ Mao; Y Luo; YA Tan,2017,Tien Tzu Hsueh Pao …,https://pure.bit.edu.cn/zh/publications/determining-image-base-of-arm-firmware-based-on-matching-string-a,Google Scholar,"Firmware is the soul of an embedded system, and disassembly is a necessary step to   mechanism or detect the vulnerabilities of the firmware. When disassembling a firmware, it should",False
"Defending, Detecting, and Responding to Hardware and Firmware Attacks",T Reed,2016,NA,https://www.usenix.org/conference/enigma2016/conference-program/presentation/reed,Google Scholar,"firmware landscape has the same fragmentation problem as Android devices, but suffers  from more opaque security  approach to hardware and firmware security by exploring how our",False
FiE on Firmware,D Davidson; B Moench; S Jha; T Ristenpart,NA,Finding vulnerabilities in …,https://www.usenix.org/sites/default/files/conference/protected-files/davidson_sec13_slides.pdf,Google Scholar,Could be transitioned to firmware  • Represents program input as sets of constraints •  Explores multiple feasible paths for bugs • Provide detailed trace to vulnerability,False
IP Camera Security Analysis focused on Firmware Reverse Engineering,S Ringström,2019,NA,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1322612,Google Scholar,a structured approach while searching through the firmware. Every firmware looked at  during this project was based on an old Kernel with the same potential exploitable vulnerability.,False
The security of computer accounting software: The use of firmware[Ph. D. Thesis],DR CALLAGHAN,NA,NA,,Google Scholar,,False
… DE SISTEMAS A NÍVEL DE FIRMWARE: APLICAÇÃO COM TIME-BASED ONE TIME PASSWORD ALIADO AO SECURITY PROTOCOL AND DATA …,LRM CASSIANO; LDEM CAVALCANTE,NA,NA,,Google Scholar,,False
Phát triển công cụ dịch ngược firmware trên thiết bị định tuyến,NP Tran; HT Nguyen; QD Ngo; NB Nguyen; DT Nguyen,2016,NA,http://eprints.uet.vnu.edu.vn/eprints/2362/1/bare_conf.pdf,Google Scholar,"Toàn b hành vi ca firmware s đư c ghi li và phân tích theo th i  23.035 firmware t 42 nhà cung  cp và phát hi n ra 887 firmware  on Firmware, Finding vulnerabilities in embedded systems",False
